,listing,location,price,bedroom_num,bathroom_num,floor_area,land_size,longitude,latitude
929,Fairways Tower BGC 1BR for Rent In BGC - Semi Furnished,"Fort Bonifacio, Taguig","45,000",1,1,52,,121.0431912,14.5457594
930,1 Bedroom Condo for Rent in The Florence Tower 1 Mckinley Hill - Fully Furnished,"McKinley Hill, Taguig","43,000",1,1,43,,121.049391,14.533167
931,Fairways Tower BGC 1BR for Rent In BGC - Semi Furnished,"Fort Bonifacio, Taguig","45,000",1,1,52,,121.0431912,14.5457594
932,"Fully Furnished 3-Bedroom Condo For Rent in Sapphire Residences, BGC, Taguig","Fort Bonifacio, Taguig","150,000",3,2,129,,121.050318,14.540867
933,"Fully Furnished 3 Bedroom Condo for Rent at Grand Hamptons, BGC, Taguig","Fort Bonifacio, Taguig","140,000",3,2,120,,121.050318,14.540867
934,Uptown parksuites 2 bedroom w/ parking Facing sunrise - 65k per month,"Fort Bonifacio, Taguig","65,000",2,2,78,,121.050318,14.540867
935,Morgan Suites Fully furnished 1BR condo with balcony,"McKinley Hill, Taguig",,1,1,47,,121.0553,14.53712
936,"8 Forbestown Road Golf view BGC, Taguig 2 Bedroom Condo For Lease","Fort Bonifacio, Taguig","130,000",2,3,114,,121.0439095,14.5506408
937,"For Lease 2BR Fully Furnished at One Uptown Residences in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","75,000",2,2,69,,121.050318,14.540867
938,For Rent Taguig BGC Trion Towers 43sqm 1 BR balcony great view park ner SM Aura,"Fort Bonifacio, Taguig","50,000",1,1,43,,121.0494,14.54595
939,"Central Park West: 2BR for Rent, unfurnished, 1 parking, P70,000/mo.","Fort Bonifacio, Taguig","70,000",2,2,77,,121.0518801,14.5580757
940,Reduced Spacious 4BR loft in Taguig beside Vista Mall near McKinley Hill and BGC,"Calzada, Taguig","69,000",4,3,152,,121.0729962,14.5317003
941,"2BR Condominium For Rent in Venice Luxury Residence McKinley Hill, Taguig","McKinley Hill, Taguig","70,000",2,2,104,,121.0553,14.53712
942,Forbeswood Parklane Rare 2 Bedroom With Golf Course View For Lease,"Fort Bonifacio, Taguig","70,000",2,,75,,121.042606,14.5509795
943,3br unit for rent in 8  forbes town road - bonifacio global city,"Fort Bonifacio, Taguig","150,000",3,2,143,,121.050318,14.540867
944,For Rent: 3-Bedroom Condominium Unit with Balcony at Mulberry Place in Taguig,"Ususan, Taguig","50,000",3,,81,,121.0657109,14.523863695858
945,"1 Bedroom condo at One Union Place Arca South, Taguig For Rent","Fort Bonifacio, Taguig","30,000",1,1,36,,121.050904,14.5572563
946,"Fully Furnished 3-Bedroom Condo For Rent in Sapphire Residences, BGC, Taguig","Fort Bonifacio, Taguig","120,000",3,2,95,,121.050318,14.540867
947,Fully Furnished 1-Bedroom Unit for Lease at Verve Residences Tower 2 in Taguig,"Fort Bonifacio, Taguig","65,000",1,1,61,,121.050318,14.540867
948,For Rent at One Maridien 1BR Fully Furnished Condo Unit in BGC Taguig with Balcony,"Fort Bonifacio, Taguig","55,000",1,1,70,,121.050318,14.540867
949,"For Rent: 2-BR Condo unit, Sequoia Tower Two Serendra, BGC, Taguig City (P100k)","Fort Bonifacio, Taguig","100,000",2,2,88,,121.0539224,14.54884675
950,Two bedroom condo with balcony For Lease in Taguig,"McKinley Hill, Taguig","75,000",2,2,80,,121.0494,14.54595
951,"For Rent Furnished Studio Type Unit at Cypress Towers Condo in Ususan, Taguig","Ususan, Taguig","16,000",1,1,24,,121.0581947,14.5291613
952,2BR Fully Furnished Loft in Fort Victoria,"Fort Bonifacio, Taguig","45,000",2,2,45,,121.0456818,14.5469433
953,"Big Studio Condo for Rent in The Fairways, BGC, Taguig City","Fort Bonifacio, Taguig","35,000",1,1,45,,121.0431912,14.5457594
954,"3 Bedroom unit for Lease in Essensa Lawton Tower, Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","220,000",3,,290,,121.0469929,14.5434943
955,"Luxurious 2 Bedroom Condo Unit at Blue Sapphire Residences, BGC Taguig","Fort Bonifacio, Taguig","90,000",2,2,92,,121.050318,14.540867
956,Fully Furnished Studio Unit For Lease in Two Maridien,"Fort Bonifacio, Taguig","42,000",1,1,36,,121.050318,14.540867
957,"For Lease 2 Bedroom Condominium in Sequoia Building, Two Serendra Taguig","Fort Bonifacio, Taguig","100,000",2,2,90,,121.0539224,14.54884675
958,2Br Condo for Rent in Bgc Fairways Tower,"Fort Bonifacio, Taguig","75,000",2,2,75,,121.0431912,14.5457594
959,"3BR Condo unit for Rent in Venice Luxury Residences - Caruso Tower, Taguig","McKinley Hill, Taguig","100,000",3,2,119,,121.0553,14.53712
960,"For Lease 2 Bedroom Condominium in Sequoia Building, Two Serendra Taguig","Fort Bonifacio, Taguig","100,000",2,2,90,,121.0539224,14.54884675
961,Fort Palm Spring: Fully Furnished Studio Corner Unit For Rent in Taguig,"Fort Bonifacio, Taguig","27,000",1,1,37,,121.050318,14.540867
962,Condo For Rent Only 600/sqm W Tower BGC Unit 1402 2BR Owner W Group in Taguig,"Fort Bonifacio, Taguig","60,240",2,2,100,,121.0570784,14.5590167
963,"2br corner Aston Two Serendra for Rent (east facing, corner layout) Taguig City","Fort Bonifacio, Taguig","95,000",2,2,88,,121.0539224,14.54884675
964,Essensa East Forbes BGC Taguig City 3 Bedroom unit for Rent,"Fort Bonifacio, Taguig","240,000",3,3,290,,121.0469929,14.5434943
965,The Infinity BGC 2 bedroom Unit (High Floor),"Fort Bonifacio, Taguig","75,000",2,,,,121.0502,14.5481469
966,"Kensington Place BGC: 2BR For Rent: 113m2, Facing Makati skyline, 1 parking","Fort Bonifacio, Taguig","130,000",2,3,113,,121.0438088,14.55322221
967,Condominium 1BR with balcony at Morgan Suites McKinley Hills Taguig for Rent,"McKinley Hill, Taguig","38,000",1,1,47,,121.0494178,14.5330947
968,"Fairways Tower BGC 2 bedroom for rent in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","95,000",2,2,75,,121.0431912,14.5457594
969,2BR BGC For Rent - Two Bedroom Kensington Place - Fully Furnished,"Fort Bonifacio, Taguig","120,000",2,2,113,,121.0438088,14.55322221
970,One Uptown 1BR Condo for Rent,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.050904,14.5572563
971,"For Rent 1 Bedroom Condominium Unit in Avida Towers Cityflex, BGC Taguig City","Fort Bonifacio, Taguig","30,000",1,1,36,,121.0504947,14.5563621
972,Unit For Rent in Bellagio Tower 1,"Fort Bonifacio, Taguig","28,000",1,1,43,,121.050318,14.540867
973,"3 Bedroom Condominium For Lease Located in Grand Hamptons, BGC Taguig City","Fort Bonifacio, Taguig","90,000",3,3,118,,121.050318,14.540867
974,The meranti two serendra BGC taguig one bedroom for rental,"Fort Bonifacio, Taguig","45,000",1,1,56,,121.050318,14.540867
975,Live in Style and Comfort - Uptown Bonifacio Global Taguig,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.050318,14.540867
976,Fully Furnished 1 Bedroom Unit in One Uptown Residences (BGC) For Rent,"Fort Bonifacio, Taguig","30,000",1,1,34,,121.050318,14.540867
977,For Lease!  2 bedroom unit at Two Serendra BGC Taguig,"Fort Bonifacio, Taguig","120,000",2,2,107,,121.050318,14.540867
978,"Fully Furnished 3BR Penthouse Unit for Rent at Two Maridien in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","195,000",3,3,195,,121.05008,14.54844
979,For Rent: Fully Furnished One Bedroom (1BR) Unit in 8 Forbestown Road BGC,"Fort Bonifacio, Taguig","55,000",1,1,48,,121.050318,14.540867
980,"One bedroom Condominium Unit in The Infinity Tower on 27th St, BGC, Taguig.","Fort Bonifacio, Taguig","50,000",1,1,54,,121.050318,14.540867
981,2 bedroom fully furnished in One Uptown Residences,"Fort Bonifacio, Taguig","80,000",2,1,75,,121.050904,14.5572563
982,Two serendra - sequoia tower 3 bedroom with balcony,"Fort Bonifacio, Taguig","120,000",3,2,125,,121.050318,14.540867
983,Nicely Furnished & Spacious Studio in Verve Residences,"Fort Bonifacio, Taguig","35,000",1,1,37,,121.050318,14.540867
984,"One Serendra West Tower 2 Bedroom Unit for Rent in BGC, Taguig City","Fort Bonifacio, Taguig","150,000",2,2,151,,121.050318,14.540867
985,"2 BR Condo for rent in Two Serendra Red oak,Fort Bonifacio,Taguig at 80 thousand","Fort Bonifacio, Taguig","80,000",2,1,86,,121.0539224,14.54884675
986,Bellagio Penthouse for rent / Lease,"Fort Bonifacio, Taguig","270,000",3,3,303,,121.050318,14.540867
987,Fully Furnished 2 Bedroom Unit For Rent at Bellagio 3,"Fort Bonifacio, Taguig","85,000",2,2,85,,121.04157,14.5514843
988,"Bright, Spacious 2BR Corner Unit at One Uptown Residences","Fort Bonifacio, Taguig","75,000",2,1,79,,121.050318,14.540867
989,For Rent: Fully Furnished 1-Bedroom Unit at Venice Luxury Residences in Taguig,"McKinley Hill, Taguig","40,000",1,1,40,,121.0553,14.53712
990,"Semi-furnished 3BR Unit with 2 Parking for Rent, Pacific Plaza Towers in Taguig","Fort Bonifacio, Taguig","220,000",3,3,298,,121.0448992,14.5473424
991,"Veranda at Arca South - brand new 2 bedroom For Lease in Western Bicutan, Taguig","Western Bicutan, Taguig","60,000",2,,89,,121.036376,14.517219
992,"For Rent 2 Bedroom Condo Unit in Taguig, Acacia Estates","Ususan, Taguig","35,000",2,1,63,,121.0670898,14.51935321
993,"For Lease 3 Bedroom with Balcony at One Serendra East Tower BGC, Taguig","Fort Bonifacio, Taguig","400,000",3,3,402,,121.050318,14.540867
994,3 Bedroom Unit with 2 Parking For Lease in One Serendra East Tower,"Fort Bonifacio, Taguig","400,000",3,4,402,,121.0542858,14.55037414
995,"BGC, Taguig Pacific Plaza Tower Condominium w/ parking for Rent","Fort Bonifacio, Taguig","250,000",3,,298,,121.0448992,14.5473424
996,"For Lease : 3 Bedroom at Bonifacio Ridge in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","113,000",3,2,113,,121.050318,14.540867
997,2 Bedroom Condominium Unit For Rent In One Uptown Residences Bgc Taguig,"Fort Bonifacio, Taguig","70,000",2,1,68,,121.050318,14.540867
998,One Uptown Residences BGC 1 bedroom for rent,"Fort Bonifacio, Taguig","45,000",1,1,49,,121.050318,14.540867
999,"Fully Furnished 3 Bedroom Condo for Rent in Grand Hamptons Tower, BGC Taguig","Fort Bonifacio, Taguig","140,000",3,2,120,,121.050318,14.540867
1000,"For Rent:  Studio Condo Unit, Avida Towers One Union Place, Taguig (P16,100)","Western Bicutan, Taguig","16,100",1,1,22,,121.0482,14.50344
1001,"For Lease: Penhurst Parkplace, BGC, 2BR Unit with Parking, PhP 75K","Fort Bonifacio, Taguig","75,000",2,,98,,121.043632,14.553602
1002,"One Bedroom Condominium unit for Rent in One Serendra, Taguig City","Fort Bonifacio, Taguig","85,000",1,1,82,,121.0499855,14.546318
1003,"Bnew 2 Bedroom Condo Unit - Furnished, Trion Tower 3","Fort Bonifacio, Taguig","60,000",2,2,54,,121.050318,14.540867
1004,"FOR LEASE: 2 Bedroom Unit in Penhurst Parkplace, BGC, Taguig","Fort Bonifacio, Taguig","70,000",2,2,96,,121.04388020607,14.553452167435
1005,"2 Bedroom, Cypress Tower, Celesta Tower  Taguig For Rent in Taguig","Ususan, Taguig","25,000",2,1,52,,121.0632793,14.5139759
1006,"For Rent: 1-Bedroom Unit in Park West, BGC Taguig","Fort Bonifacio, Taguig","45,000",1,1,37,,121.0518,14.55795
1007,"FOR RENT: Brand New Condo Studio Unit in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","30,000",1,1,36,,121.05008,14.54844
1008,Avida Tower 9th Ave 1 bedroom for RENT,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.0557014,14.5603862
1009,"Fully Furnished 1 Bedroom Loft for Lease Located in Tuscany, Taguig City","McKinley Hill, Taguig","40,000",1,2,64,,121.0519,14.53793
1010,"Spacious Studio Condominium unit for rent in Avida Cityflex BGC, Taguig","Fort Bonifacio, Taguig","30,000",1,1,36,,121.0504947,14.5563621
1011,"Morgan Suites Unfurnished Studio for Rent in McKinley Hill, Taguig","McKinley Hill, Taguig","20,000",1,1,24,,121.0494178,14.5330947
1012,Studio Unit at Morgan Suites Mckinley Hill Taguig City for Rent,"McKinley Hill, Taguig","19,000",1,1,25,,121.0553,14.53712
1013,1 Bedroom for Rent in BGC,"Fort Bonifacio, Taguig","65,000",1,1,65,,121.05008,14.54844
1014,the florence 1br unit for rent mckinley hill,"McKinley Hill, Taguig","35,000",1,1,45,,121.049391,14.533167
1015,1BR Unit For Rent in BGC - One Uptown Residences,"Fort Bonifacio, Taguig","40,000",1,1,45,,121.050904,14.5572563
1016,"3BR Condo at Beaufort Residences for Lease - Bonifacio Global City, Taguig","Fort Bonifacio, Taguig","180,000",3,3,150,,121.050318,14.540867
1017,3 Bedrooms + Maid's Room & Powder Room at The Suites BGC For Rent,"Fort Bonifacio, Taguig","385,000",3,3,250,,121.050318,14.540867
1018,"Bellagio Tower 3 I Fully Furnished 1 Bedroom Unit For Rent in BGC, Taguig City","Fort Bonifacio, Taguig","45,000",1,1,61,,121.04157,14.5514843
1019,"For Rent 3 Bedroom Unit at One Serendra, West Tower, Taguig City","Fort Bonifacio, Taguig","250,000",3,3,220,,121.0499855,14.546318
1020,"For Rent 3BR Tuscany Penthouse Mckinley Hill Fort BGC, Taguig City","McKinley Hill, Taguig","220,000",3,6,233,,121.0553,14.53712
1021,"2 Bedroom Condominium for lease/rent Located in Montane, BGC, Taguig City","Fort Bonifacio, Taguig","65,000",2,1,60,,121.050318,14.540867
1022,For Rent Studio in The Viceroy Residences Mckinley Hill Taguig City,"Pinagsama, Taguig","20,000",1,1,26,,121.0521,14.52655
1023,8 Forbes Town Road 2 bedroom for rent - BGC,"Fort Bonifacio, Taguig","95,000",2,,88,,121.050318,14.540867
1024,Brand New 2BR at The Residences at Bonifacio Civic Center Tower,"Fort Bonifacio, Taguig","82,000",2,1,82,,121.050318,14.540867
1025,One Serendra Bgc One Bedroom Unit For Rent,"Fort Bonifacio, Taguig","95,000",1,1,70,,121.0499855,14.546318
1026,The Venice Residences 2 Bedroom For Rent - Domenico Tower,"McKinley Hill, Taguig","90,000",2,2,102,,121.0502,14.53352
1027,"One Bedroom Condo Unit For Rent in Bellagio Tower - BGC, Taguig","Fort Bonifacio, Taguig","63,000",1,1,60,,121.04157,14.5514843
1028,For Rent One Serendra Taguig Interior Decorated Loft Unit,"Fort Bonifacio, Taguig","150,000",2,1,115,,121.050318,14.540867
1029,"Furnished One Bedroom with Parking for Rent Venice Mckinley Hill, Taguig City","McKinley Hill, Taguig","35,000",1,1,41,,121.0553,14.53712
1030,For Rent Semi Furnished Studio The Beaufort Bonifacio Global City,"Fort Bonifacio, Taguig","40,000",1,1,47,,121.045497,14.54639962
1031,"For Rent Brand New 3-Bedroom Condo Unit in Verve Residences Tower 2, BGC, Taguig","Fort Bonifacio, Taguig","140,000",3,3,128,,121.050318,14.540867
1032,For Rent The Beaufort 3 Bedroom condo for Rent facing Manila Golfcourse Fort BGC,"Fort Bonifacio, Taguig","200,000",3,2,156,,121.050318,14.540867
1033,For Rent 2BR Modern Contemporary Furnished Bellagio Condo - BGC Taguig,"Fort Bonifacio, Taguig","110,000",2,2,91,,121.050318,14.540867
1034,"BGC Uptown Ritz, 4BR unit w/ 1 parking (For Lease) in Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","140,000",4,,159,,121.050318,14.540867
1035,"Studio Unit For Lease at Icon Plaza, BGC Taguig City","Fort Bonifacio, Taguig","44,000",1,1,36,,121.045716,14.547869
1036,For Rent: Fully Furnished 1-Bedroom Unit at Uptown Parksuites 1 in Taguig City,"Fort Bonifacio, Taguig","40,000",1,1,35,,121.050318,14.540867
1037,"Condo for Rent: 1 Bedroom Unit in One Uptown Residence at Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","35,000",1,1,33,,121.050904,14.5572563
1038,"2 Bedroom Unit For Lease in Two Serendra Red Oak Tower, BGC, Taguig","Fort Bonifacio, Taguig","100,000",2,2,95,,121.050318,14.540867
1039,"Fully Furnished 2BR Loft Type Unit for Rent in McKinley Park Residences, Taguig City","Fort Bonifacio, Taguig","60,000",2,2,70,,121.050318,14.540867
1040,"2 Bedroom condo for Rent in The florence Residences mckinley Hill BGC, Taguig","McKinley Hill, Taguig","55,000",2,2,67,,121.0553,14.53712
1041,"1-Bedroom Condo Unit for Rent at The Viceroy Residences in McKinley Hill, Taguig City","McKinley Hill, Taguig","30,000",1,1,34,,121.0553,14.53712
1042,3BR Condominium For Rent in St. Moritz Private Estates Taguig,"McKinley Hill, Taguig","120,000",3,,116,,121.0459956,14.5381342
1043,"Rush For Rent 2-Bedroom Condo Unit with Parking in 8 Forbestown Road, BGC Taguig","Fort Bonifacio, Taguig","75,000",2,2,89,,121.0435842,14.5515268
1044,"Semi-furnished 3 Bedroom Condominium for Rent in Penhurst Parkplace, BGC Taguig","Fort Bonifacio, Taguig","100,000",3,2,94,,121.050318,14.540867
1045,Fully Furnished 2 Bedroom Condo for Rent in One Maridien. Taguig City,"Fort Bonifacio, Taguig","120,000",2,2,95,,121.050318,14.540867
1046,1BR Fully Furnished One Serendra Palm Tower For Lease in BGC Taguig City,"Fort Bonifacio, Taguig","100,000",1,1,83,,121.0499855,14.546318
1047,"2 Bedroom Unit in One Serendra Narra Tower BGC, Taguig City","Fort Bonifacio, Taguig","130,000",2,2,125,,121.050318,14.540867
1048,"For Rent: New 1BR Condominium unit at Uptown Parksuites, BGC, Taguig","Fort Bonifacio, Taguig","33,500",1,1,37,,121.0513651,14.5587092
1049,"For Rent 1 Bedroom Unit at The Verve Residences Tower 2, Taguig","Fort Bonifacio, Taguig","60,000",1,1,60,,121.050318,14.540867
1050,"For Lease: Brand New, move-in ready 1 Bedroom at The Montane, BGC, Taguig City","Fort Bonifacio, Taguig","40,000",1,1,37,,121.0528126,14.5561328
1051,The Florence at McKinley Hill BGC Taguig 2BR for Rent,"McKinley Hill, Taguig","70,000",2,2,65,,121.049391,14.533167
1052,Semi-furnished Horizon Homes Shangri- La 3 bedroom for Rent,"Fort Bonifacio, Taguig","420,000",3,3,319,,121.050318,14.540867
1053,"Condominium For Lease: 2BR with Parking at The Montane BGC, Taguig City","Fort Bonifacio, Taguig","97,000",2,1,55,,121.0528126,14.5561328
1054,For Rent 8 Forbes Town Road 2 bedroom unit fully furnsihed unit in BGC taguig,"Fort Bonifacio, Taguig","110,000",2,2,96,,121.050318,14.540867
1055,Spacious 1 bedroom Condominium For Rent with parking at Verve 2 BGC Taguig,"Fort Bonifacio, Taguig","60,000",1,1,72,,121.04969298541,14.549647093412
1056,"For Rent: Furnished 1BR Unit in One Serendra Palm Tower, BGC Taguig","Fort Bonifacio, Taguig","65,000",1,1,75,,121.0499855,14.546318
1057,Sapphire Residences 2 bedroom Condo for Rent in BGC Taguig City,"Fort Bonifacio, Taguig","75,000",2,2,80,,121.0451116,14.55412322
1058,FOR RENT: The Suites BGC by Ayala land Premier 3 Bedroom unit near PSE Bldg,"Fort Bonifacio, Taguig","385,000",3,3,285,,121.050318,14.540867
1059,The venice studio unit condo for rent mckinley hill,"McKinley Hill, Taguig","35,000",1,1,40,,121.0502,14.53352
1060,One bedroom for rent in Uptown BGC,"Fort Bonifacio, Taguig","37,000",1,1,33,,121.0513651,14.5587092
1061,One Uptown Residences 2 Bedroom Condominium For Rent - Fort Bonifacio Taguig,"Fort Bonifacio, Taguig","60,000",2,1,68,,121.050318,14.540867
1062,"3BR Condo Unit for Rent in Penhurst Parkplace BGC near Burgos Circle, Taguig","Fort Bonifacio, Taguig","95,000",3,,97,,121.043632,14.553602
1063,The Veranda Arca South 3 Bedroom Semi Furnished for Lease in Taguig,"Western Bicutan, Taguig","80,000",3,3,110,,121.036376,14.517219
1064,"For Rent: One Mckinley Place 1 Bedroom Condo Unit in Fort Bonifacio, Taguig City","Fort Bonifacio, Taguig","80,000",1,1,76,,121.045392,14.549526
1065,"For Rent: Meranti Two Serendra Studio Unit near Highstreet & SM Aura, Taguig","Fort Bonifacio, Taguig","30,000",1,1,36,,121.0539224,14.54884675
1066,"For Rent Two Serendra Aston 3BR Furnished Unit with Balcony and Parking, Taguig","Fort Bonifacio, Taguig","120,000",3,,105,,121.050318,14.540867
1067,"Brand New Studio Unit for Rent in One Uptown Residence, BGC, Taguig","Fort Bonifacio, Taguig","30,000",1,1,33,,121.050318,14.540867
1068,Taguig One Serendra West Tower fully furnished 2br condo for Lease,"Fort Bonifacio, Taguig","190,000",2,2,140,,121.0499855,14.546318
1069,"For Rent 1 Bedroom Condo Grand Hamptons Tower1, Taguig Metro Manila","Fort Bonifacio, Taguig","30,000",1,1,40,,121.050318,14.540867
1070,"Condominium for Lease in One Uptown Residence, BGC, Taguig City","Fort Bonifacio, Taguig","80,000",2,2,73,,121.050904,14.5572563
1071,2 Bedroom Condominium Unit For Rent in BGC Near Burgos Circle,"Fort Bonifacio, Taguig","110,000",2,2,88,,121.050318,14.540867
1072,"Fully Furnished 3-Bedroom Loft Condo For Rent in Avant at the Fort, BGC, Taguig","Fort Bonifacio, Taguig","140,000",3,3,135,,121.050318,14.540867
1073,one serendra bgc fort west tower 2br for rent,"Fort Bonifacio, Taguig","198,000",2,2,140,,121.050318,14.540867
1074,"Beautiful 1 Bedroom in Arya BGC with Great Views, Spacious and Fully Furnished","Fort Bonifacio, Taguig","67,000",1,1,65,,121.050318,14.540867
1075,"For Rent: Spacious Victorian-style 3 BR in Venice Luxury Residences, Taguig","Pinagsama, Taguig","95,000",3,3,120,,121.0521,14.52655
1076,Icon Residences 1 Bedroom For Rent,"Fort Bonifacio, Taguig","50,001",1,1,61,,121.0423546,14.5491648
1077,"Studio Condo For Rent In BGC Taguig City, 41sqm, Two Serendra – Red Oak","Fort Bonifacio, Taguig","35,000",1,1,41,,121.0539224,14.54884675
1078,For Rent 2 Bedroom Unit in The Florence Condominium Mckinley Hill Taguig,"McKinley Hill, Taguig","55,000",2,2,68,,121.0553,14.53712
1079,Avida Cityflex 1 bedroom Condo fully furnished unit for rent at Taguig City,"Fort Bonifacio, Taguig","37,000",1,1,40,,121.050318,14.540867
1080,Fully Furnished Studio for Rent in Two Serendra,"Fort Bonifacio, Taguig","45,000",1,1,42,,121.050318,14.540867
1081,"One Serendra East Tower I 2 Bedroom Unit For Rent in Fort Bonifacio, Taguig City","Fort Bonifacio, Taguig","180,000",2,2,121,,121.0499855,14.546318
1082,"For rent 1 bedroom Condominium unit in F1 hotel BGC, Taguig City","Fort Bonifacio, Taguig","50,000",1,1,57,,121.050318,14.540867
1083,"Studio Unit, Verve Residences Tower 1, BGC for Rent","Fort Bonifacio, Taguig","34,500",1,1,36,,121.051226,14.54795811
1084,"1BR Condo for Rent in Arya Residences, BGC - Bonifacio Global City, Taguig - RR247698...","Fort Bonifacio, Taguig","80,000",1,1,69,,121.050318,14.540867
1085,"1BR Condo for Rent in Arya Residences, BGC - Bonifacio Global City, Taguig - RR280108...","Fort Bonifacio, Taguig","75,000",1,1,64,,121.050318,14.540867
1086,"Studio Condominium For Rent in Maridien (in BGC Taguig), 33k per month","Fort Bonifacio, Taguig","33,000",1,1,36,,121.05008,14.54844
1087,"Fully Furnished 2 Bedroom Unit at One Uptown Residences, Taguig","Fort Bonifacio, Taguig","80,000",2,2,75,,121.050318,14.540867
1088,BGC One Uptown 1 Bedroom 1 Bath 1 Parking Unit Condo Fully Furnished for rent,"Fort Bonifacio, Taguig","35,000",1,1,36,,121.050904,14.5572563
1089,"Two Bedroom Unit Facing Serendra Greeneries For Rent in One Serendra, Taguig","Fort Bonifacio, Taguig","130,000",2,2,115,,121.050318,14.540867
1090,2 Bedroom unit in Bellagio Tower 2 for rent - Special Offer,"Fort Bonifacio, Taguig","80,000",2,2,86,,121.050318,14.540867
1091,"For Lease - One Bedroom @ One Maridien, BGC","Fort Bonifacio, Taguig","65,000",1,1,61,,121.050318,14.540867
1092,"1 Fully Furnished Interior Designed Executive bedroom in BGC, taguig City","Fort Bonifacio, Taguig","50,000",1,1,45,,121.050318,14.540867
1093,"Fully Furnished One Bedroom for rent in Bellagio 3, Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","55,000",1,1,65,,121.04157,14.5514843
1094,"Two Maridien Furnished Studio-type for Rent at Two Maridien, Makati","Fort Bonifacio, Taguig","35,000",1,1,38,,121.05008,14.54844
1095,"2 Bedroom Condominium with Balcony for Lease at The Infinity, Taguig City","Fort Bonifacio, Taguig","60,000",2,2,67,,121.0513825,14.54674108
1096,"Two Serendra, Meranti - Studio Unit for Rent with Parking","Fort Bonifacio, Taguig","50,000",1,1,36,,121.050318,14.540867
1097,"Crescent Park Residences: 2BR For Rent: 83 sqm,Furnished,1 Parking,P95,000/month","Fort Bonifacio, Taguig","95,000",2,,83,,121.0443129,14.55336714
1098,Avida Verte 1BR Condo Unit For Rent,"Fort Bonifacio, Taguig","45,000",1,1,40,,121.050318,14.540867
1099,"3 Bedroom Condominium for lease in Uptown Parksuites, BGC Taguig city","Fort Bonifacio, Taguig","90,000",3,,90,,121.050318,14.540867
1100,"Fully Furnished 2 Bedroom Condo for Rent in Bellagio Towers, Taguig City","Fort Bonifacio, Taguig","90,000",2,2,92,,121.050318,14.540867
1101,"1 Bedroom Condominium Unit for Lease in Trion Tower 2, BGC, Taguig","Fort Bonifacio, Taguig","35,000",1,1,43,,121.0494,14.54595
1102,Icon Residences condo for rent - 2 bedroom unit - BGC Fort Fully Furnished,"Fort Bonifacio, Taguig","119,000",2,2,114,,121.0423546,14.5491648
1103,For Rent Two Serendra 1BR Loft Encino Bldg,"Fort Bonifacio, Taguig","60,000",1,1,65,,121.050318,14.540867
1104,"Fully Furnished 1Bedroom Unit for Rent at Avida Towers 34th Street, BGC","Fort Bonifacio, Taguig","36,000",1,1,36,,121.050318,14.540867
1105,Mckinley West 2BR Condo For Rent at The Fort,"McKinley Hill, Taguig","90,000",2,,78,,121.0459956,14.5381342
1106,"1 Bedroom for rent in BGC - Uptown Parksuites near Uptown Mall, Taguig","Fort Bonifacio, Taguig","35,000",1,1,36,,121.0513651,14.5587092
1107,Studio Condominium Unit For Rent In Mckinley Hill - Venice Residences Taguig,"McKinley Hill, Taguig","35,000",1,1,40,,121.0553,14.53712
1108,"Fully Furnished 1 Bedroom For Lease in One Uptown Residences, Taguig","Fort Bonifacio, Taguig","40,000",1,1,34,,121.050904,14.5572563
1109,Fully Furnished 3 Bedroom Condo for Rent in The Florence Mckinley Taguig City,"McKinley Hill, Taguig","110,000",3,3,95,,121.0553,14.53712
1110,"For Lease at Venice Residences furnished studio unit 39 sqm, Taguig","Fort Bonifacio, Taguig","65,000",1,1,39,,121.050318,14.540867
1111,"For Rent! Fully Furnished 2 Bedroom Condo unit in Central BGC, Taguig!","Fort Bonifacio, Taguig","70,000",2,3,54,,121.0494,14.54595
1112,"2 Bedroom Condo at Verawood in Acacia Estates, Taguig For Rent","Ususan, Taguig","38,000",2,1,56,,121.0670898,14.51935321
1113,Icon BGC 2 Bedroom Condo For Rent,"Fort Bonifacio, Taguig","119,000",2,2,114,,121.0423546,14.5491648
1114,"For Rent 1 Bedroom Condominium Unit in Uptown Parksuites, BGC Taguig City","Fort Bonifacio, Taguig","40,000",1,1,35,,121.050318,14.540867
1115,"One Bedroom unit for rent at Uptown Parksuites in BGC, Taguig City","Fort Bonifacio, Taguig","35,000",1,1,33,,121.050318,14.540867
1116,1 Bedroom FOR RENT in Arbor Lanes Arca South Taguig BRAND NEW UNIT,"Western Bicutan, Taguig","60,000",1,1,67,,121.036376,14.517219
1117,"Studio unit for rent in Venice Luxury Residences, Fort Bonifacio, Taguig","Fort Bonifacio, Taguig","35,000",1,1,40,,121.050318,14.540867
